address,zipcode,price,sqft,bedroom,bathroom,latitude,longitude,Property Type
"47 Bush Ave, Staten Island, NY 10303",10303,399000,984,3,3.0,40.635643,-74.15879,townhouse
"109 Lisa Ln   #A, Staten Island, NY 10312",10312,368000,860,2,1.0,40.548103,-74.19647,condo
"2 Clinton Ct, Staten Island, NY 10301",10301,899999,3500,3,4.0,40.640316,-74.096985,single-family home
"25 Wright St, Staten Island, NY 10304",10304,289000,1405,5,2.0,40.625896,-74.0773,multi-family
"44 Summerfield Pl, Staten Island, NY 10303",10303,649900,1260,3,2.0,40.625324,-74.16069,townhouse
"253 Father Capodanno Blvd, Staten Island, NY 10305",10305,549000,1344,4,3.0,40.590992,-74.066284,single-family home
"39 Smyrna Avenue, Staten Island, NY 10312",10312,620000,1106,3,2.0,40.552135,-74.17968,single-family home
"10 Bay St Landing UNIT 5E, Staten Island, NY 10301",10301,429000,943,1,1.0,40.641598,-74.07617,coop
"64 Ridgewood Ave, Staten Island, NY 10312",10312,699000,2304,3,2.0,40.54833,-74.163536,single-family home
"10 La Grange Pl, Staten Island, NY 10302",10302,399900,1728,2,1.0,40.629593,-74.13918,single-family home
"190 Cebra Ave, Staten Island, NY 10304",10304,799000,8500,5,4.0,40.630527,-74.08205,multi-family
"601 79th St #D4, Brooklyn, NY 11209",11209,325000,800,1,1.0,40.62499,-74.02086,coop
"518 86th St, Brooklyn, NY 11209",11209,3499995,4950,0,4.0,40.620968,-74.02586,single-family home
"9956 3rd Ave  #504, Brooklyn, NY 11209",11209,709000,705,1,1.0,40.613422,-74.03588,condo
"7501 Ridge Blvd #4E, Brooklyn, NY 11209",11209,219000,442,0,1.0,40.63178,-74.0302,coop
"345 Bay Ridge Pkwy #5K, Brooklyn, NY 11209",11209,250000,600,1,1.0,40.63133,-74.02622,coop
"61 Oliver St #2B, Brooklyn, NY 11209",11209,269000,625,1,1.0,40.61959,-74.03914,coop
"165 Battery Ave, Brooklyn, NY 11209",11209,1388000,2400,5,3.0,40.6151,-74.024704,multi-family
"9917 Shore Rd #9A, Brooklyn, NY 11209",11209,1595000,1669,2,2.0,40.613415,-74.03631,condo
"9031 Fort Hamilton Pkwy #5C, Brooklyn, NY 11209",11209,264900,650,1,1.0,40.617313,-74.02677,coop
"9956 3rd Ave  #203, Brooklyn, NY 11209",11209,729000,685,1,1.0,40.613422,-74.03588,condo
"7609 4th Ave #D5, Brooklyn, NY 11209",11209,265000,545,1,1.0,40.629498,-74.02522,coop
"9602 4th Ave #2A, Brooklyn, NY 11209",11209,359000,800,1,1.0,40.615406,-74.031654,coop
"9707 4th Ave #6H, Brooklyn, NY 11209",11209,499000,1000,1,1.0,40.614315,-74.031746,coop
"8701 Shore Rd #124, Brooklyn, NY 11209",11209,469000,1100,1,2.0,40.62444,-74.04012,coop
"130 Battery Ave, Brooklyn, NY 11209",11209,1280000,2220,5,2.0,40.616264,-74.02467,multi-family
"8506 Colonial Rd, Brooklyn, NY 11209",11209,2150000,3630,5,4.0,40.625423,-74.036354,single-family home
"9265 Shore Rd   #6G, Brooklyn, NY 11209",11209,390000,800,1,1.0,40.619823,-74.03932,coop
"84 78th St, Brooklyn, NY 11209",11209,2675000,3159,4,4.0,40.63053,-74.03489,multi-family
"9411 Shore Rd #6O, Brooklyn, NY 11209",11209,679000,1100,1,1.0,40.617653,-74.03864,coop
"480 84th St, Brooklyn, NY 11209",11209,1555000,2520,7,3.0,40.6229,-74.02586,multi-family
"255 79th St #C7, Brooklyn, NY 11209",11209,328000,725,1,1.0,40.628986,-74.02975,coop
"40 89th St   #3B, Brooklyn, NY 11209",11209,299000,700,1,1.0,40.622936,-74.039536,coop
"131 74th St   #2C, Brooklyn, NY 11209",11209,325000,725,1,1.0,40.633385,-74.03174,coop
"8901 Shore Rd #2E, Brooklyn, NY 11209",11209,460000,850,2,1.0,40.623104,-74.04032,coop
"302 96th St #3P, Brooklyn, NY 11209",11209,450000,850,2,1.0,40.616364,-74.03392,coop
"55 88th St, Brooklyn, NY 11209",11209,1799000,2450,4,4.0,40.623905,-74.03852,multi-family
"9707 4th Ave #7S, Brooklyn, NY 11209",11209,399999,833,1,1.0,40.614315,-74.031746,coop
"9707 4th Ave #4J, Brooklyn, NY 11209",11209,489000,850,1,1.0,40.614315,-74.031746,coop
"342 89th St, Brooklyn, NY 11209",11209,1799000,5100,8,6.0,40.620842,-74.03067,multi-family
"9411 Shore Rd #5I, Brooklyn, NY 11209",11209,350000,690,1,1.0,40.617653,-74.03864,coop
"322 101st St   #38C, Brooklyn, NY 11209",11209,299900,600,1,1.0,40.6126,-74.0352,coop
"130 Bay Ridge Pkwy #4H, Brooklyn, NY 11209",11209,285000,625,1,1.0,40.632214,-74.03219,coop
"467 82nd St, Brooklyn, NY 11209",11209,1049000,1683,3,1.0,40.624924,-74.02528,single-family home
"9265 Shore Rd #3A, Brooklyn, NY 11209",11209,299000,700,1,1.0,40.619343,-74.03986,coop
"61 Oliver St #2D, Brooklyn, NY 11209",11209,269000,700,1,1.0,40.61959,-74.03914,coop
"85 72nd St, Brooklyn, NY 11209",11209,1425000,2880,5,3.0,40.63538,-74.03385,multi-family
"8301 Ridge Blvd #2E, Brooklyn, NY 11209",11209,245000,500,0,1.0,40.625977,-74.03231,coop
"255 79th St #B10, Brooklyn, NY 11209",11209,328000,751,1,1.0,40.628986,-74.02975,coop
"260 Wood Ave, Staten Island, NY 10307",10307,575000,1188,3,2.0,40.511116,-74.2427,single-family home
"280 Loretto St, Staten Island, NY 10307",10307,750000,1330,2,2.0,40.50393,-74.239685,single-family home
"11 Lulu Ct, Staten Island, NY 10307",10307,1550000,3400,5,5.0,40.503277,-74.23244,multi-family
"588 Main St, Staten Island, NY 10307",10307,784999,2400,3,2.0,40.50012,-74.24412,multi-family
"273 Nashville St, Staten Island, NY 10307",10307,1378000,2909,6,5.0,40.51327,-74.238266,multi-family
"551 Rockaway St, Staten Island, NY 10307",10307,1039000,2450,4,5.0,40.508434,-74.241936,multi-family
"116 Bedell Ave, Staten Island, NY 10307",10307,699000,1336,2,2.0,40.511135,-74.23509,single-family home
"344 Bethel Ave, Staten Island, NY 10307",10307,1200000,4143,5,5.0,40.51558,-74.23519,multi-family
"93 Craig Ave, Staten Island, NY 10307",10307,1249900,2100,3,3.0,40.515457,-74.23985,multi-family
"28 Bedell Ave, Staten Island, NY 10307",10307,1400000,3178,4,4.0,40.51359,-74.235374,single-family home
"274 Main St, Staten Island, NY 10307",10307,849000,2940,5,3.0,40.508556,-74.24701,multi-family
"7251 Amboy Rd, Staten Island, NY 10307",10307,499000,1497,3,2.0,40.512276,-74.23966,single-family home
"734 Charles St, Perth Amboy, NJ 08861",8861,429000,1184,4,2.0,40.522972,-74.26489,single-family home
"532 Great Beds Ct   #532, Perth Amboy, NJ 08861",8861,265000,1132,2,1.0,40.517487,-74.25896,townhouse
"208 Pleasant Plains Ave, Staten Island, NY 10309",10309,1475000,2744,4,3.0,40.52325,-74.22282,single-family home
"368 Rector St #513, Perth Amboy, NJ 08861",8861,550000,2463,3,3.0,40.510174,-74.261894,condo
"9 Tucci Ct, Staten Island, NY 10309",10309,1410000,3069,4,4.0,40.51174,-74.23434,single-family home
"290 Water St, Perth Amboy, NJ 08861",8861,479900,1494,3,3.0,40.506947,-74.26263,townhouse
"6659 Amboy Rd, Staten Island, NY 10309",10309,1390000,2246,5,2.0,40.51859,-74.22436,single-family home
"358 Rector St #310, Perth Amboy, NJ 08861",8861,429000,2349,4,3.0,40.509502,-74.262115,townhouse
"35 Savona Ct, Staten Island, NY 10309",10309,2050000,4030,6,4.0,40.521633,-74.22167,multi-family
"6651 Amboy Rd, Staten Island, NY 10309",10309,769000,1328,5,3.0,40.51861,-74.22411,single-family home
"439 Richard Ave, Staten Island, NY 10309",10309,995000,1346,4,4.0,40.50737,-74.22348,multi-family
"104 Pleasant Plains Ave, Staten Island, NY 10309",10309,748500,1352,4,3.0,40.523445,-74.21957,single-family home
"6465 Amboy Rd, Staten Island, NY 10309",10309,789900,1656,3,2.0,40.520805,-74.21845,single-family home
"283 Boscombe Ave, Staten Island, NY 10309",10309,1200000,4920,5,3.0,40.524876,-74.22892,single-family home
"12 E  75th St #4F, New York, NY 10021",10021,899000,700,1,1.0,40.77381,-73.96479,coop
"530 E  76th St   #10HJK, New York, NY 10021",10021,3100000,2600,4,3.0,40.7682,-73.9501,condo
"737 Park Ave #11E, New York, NY 10021",10021,13450000,4719,5,8.0,40.77043,-73.96375,condo
"322 E  69th St, New York, NY 10021",10021,5490000,2980,4,4.0,40.76639,-73.95916,townhouse
"172 E  71st St, New York, NY 10021",10021,8850000,3750,6,8.0,40.76912,-73.96182,townhouse
"31 E  72nd St #2, New York, NY 10021",10021,9800000,4500,5,3.0,40.771935,-73.96505,coop
"750 Park Ave #12D, New York, NY 10021",10021,479000,450,0,1.0,40.77098,-73.96431,coop
"236 E  72nd St, New York, NY 10021",10021,6950000,3692,4,4.0,40.768925,-73.959404,townhouse
"315 E  72nd St #4M, New York, NY 10021",10021,745000,800,1,1.0,40.76876,-73.95718,coop
"150 E  69th St #14D, New York, NY 10021",10021,1199000,1200,1,2.0,40.76784,-73.96306,coop
"434 1/2 E  75th St, New York, NY 10021",10021,3500000,3000,5,5.0,40.768955,-73.95328,townhouse
"7 E  69th St, New York, NY 10021",10021,14900000,7600,6,6.0,40.77031,-73.967354,townhouse
"530 E  76th St   #28CD, New York, NY 10021",10021,2795000,1779,3,3.0,40.7682,-73.9501,condo
"225 E  74th St #6M, New York, NY 10021",10021,695000,750,1,1.0,40.770645,-73.958046,coop
"410 E  73rd St #1B, New York, NY 10021",10021,844900,1253,2,1.0,40.76796,-73.95485,coop
"400 E  70th St #3203, New York, NY 10021",10021,1749000,1129,2,2.0,40.76614,-73.95679,condo
"515 E  72nd St #17F, New York, NY 10021",10021,2250000,1309,3,2.0,40.766857,-73.952644,condo
"188 E  70th St #4C, New York, NY 10021",10021,2950000,1600,3,3.0,40.768368,-73.961975,condo
"343 E  74th St #17C, New York, NY 10021",10021,1749000,2057,4,3.0,40.76977,-73.955734,apartment
"343 E  74th St #1C, New York, NY 10021",10021,975000,1813,3,4.0,40.76977,-73.955734,apartment
"530 E  76th St   #22AB, New York, NY 10021",10021,2795000,1828,3,4.0,40.7682,-73.9501,condo
"330 E  70th St #2M, New York, NY 10021",10021,575000,725,1,1.0,40.766605,-73.957794,coop
"695 1st Ave  #31G, New York, NY 10016",10016,2370000,1640,2,3.0,40.7474,-73.9714,condo
"132 E  35th St #13E, New York, NY 10016",10016,1095000,980,2,2.0,40.746872,-73.97969,coop
"368 3rd Ave  #11C, New York, NY 10016",10016,2095000,997,2,2.0,40.74124,-73.98183,condo
"325 Fifth Avenue UNIT 21-E, New York, NY 10016",10016,1150000,688,1,1.0,40.74733,-73.984856,condo
"88 Lexington Ave #1007, New York, NY 10016",10016,2795000,1556,2,3.0,40.74179,-73.98351,condo
"303 E  33rd St #11E, New York, NY 10016",10016,2295000,1445,2,2.0,40.74393,-73.97568,condo
"330 E  38th St #6C, New York, NY 10016",10016,949000,800,1,1.0,40.746418,-73.97337,condo
"695 1st Ave  #42H, New York, NY 10016",10016,4450000,2164,3,4.0,40.7474,-73.9714,condo
"161 Madison Avenue UNIT 7SW, New York, NY 10016",10016,1300000,1166,0,1.0,40.74673,-73.98335,condo
"325 5th Ave #44B, New York, NY 10016",10016,2445000,1317,2,3.0,40.74733,-73.984856,condo
"88 Lexington Ave #1801, New York, NY 10016",10016,3995000,2011,3,3.0,40.74179,-73.98351,condo
"328 E  30th St, New York, NY 10016",10016,5400000,4410,7,4.0,40.741528,-73.97656,multi-family
"30 E  37th St #3H, New York, NY 10016",10016,669000,580,0,1.0,40.749138,-73.98089,condo
"120 E  29th St   #Townhouse, New York, NY 10016",10016,9950000,4600,6,5.0,40.7433,-73.98269,condo
"105 E  38th St, New York, NY 10016",10016,2700000,3000,4,5.0,40.74952,-73.97872,coop
"277 5th Ave #22A, New York, NY 10016",10016,3500000,1343,2,2.0,40.745632,-73.9862,condo
"241 5th Ave #3C, New york, NY 10016",10016,2700000,1340,2,3.0,40.744213,-73.98724,condo
"201 E  28th St #7H, New York, NY 10016",10016,430000,510,0,1.0,40.741875,-73.980286,coop
"225 E  36th St #10J, New York, NY 10016",10016,470000,550,0,1.0,40.746655,-73.97577,coop
"415 E  37th St #43J, New York, NY 10016",10016,1350000,1078,2,2.0,40.74553,-73.97149,condo
"425 Park Ave S  #20AB, New York, NY 10016",10016,1995000,1600,2,2.0,40.743973,-73.98324,coop
"415 E  37th St #31G, New York, NY 10016",10016,1295000,927,1,2.0,40.74553,-73.97149,condo
"201 E  28th St #7K, New York, NY 10016",10016,875000,950,1,1.0,40.741875,-73.980286,coop
"695 1st Ave  #35F, New York, NY 10016",10016,2450000,1640,2,3.0,40.7474,-73.9714,condo
"695 1st Ave  #40G, New York, NY 10016",10016,2525000,1392,2,3.0,40.7474,-73.9714,condo
"127 Madison Ave  #A, New York, NY 10016",10016,3695000,2381,3,4.0,40.74547,-73.98431,condo
"160 E  27th St #12E, New York, NY 10016",10016,695000,800,1,1.0,40.74136,-73.981735,coop
"15 E  30th St   #55C, New York, NY 10016",10016,5800000,1788,2,3.0,40.7457,-73.9852,condo
"330 E  38th St #8Q, New York, NY 10016",10016,1175000,963,1,2.0,40.746418,-73.97337,condo
"11 E  29th St #49B, New York, NY 10016",10016,2040000,1150,2,2.0,40.74513,-73.98551,condo
"11 E  29th St #49A, New York, NY 10016",10016,2995000,1610,2,3.0,40.74513,-73.98551,condo
"368 3rd Ave  #3C, New York, NY 10016",10016,1550000,964,1,1.0,40.74124,-73.98183,condo
"695 1st Ave  #D, New York, NY 10016",10016,8995000,3831,4,5.0,40.7474,-73.9714,condo
"277 5th Ave #53, New York, NY 10016",10016,15500000,3870,4,4.0,40.745632,-73.9862,condo
"325 Lexington Ave #10A, New York, NY 10016",10016,1149000,643,1,1.0,40.749195,-73.97737,condo
"330 E  38th St #36D, New York, NY 10016",10016,1975000,1375,2,2.0,40.746418,-73.97337,condo
"939 E  43rd St, Brooklyn, NY 11210",11210,639000,1056,2,2.0,40.63209,-73.93479,single-family home
"2806 Avenue K, Brooklyn, NY 11210",11210,1399000,3000,5,4.0,40.62396,-73.94803,single-family home
"874 E  27th St, Brooklyn, NY 11210",11210,975000,1835,3,3.0,40.629448,-73.950584,single-family home
"3420 Avenue H #6A, Brooklyn, NY 11210",11210,360000,850,2,1.0,40.63155,-73.94307,coop
"1040 E  43rd St, Brooklyn, NY 11210",11210,725000,127764,4,2.0,40.629574,-73.934975,single-family home
"761 E  22nd St, Brooklyn, NY 11210",11210,1985000,2220,5,3.0,40.633705,-73.95568,single-family home
"1741 Flatbush Ave, Brooklyn, NY 11210",11210,685000,3900,5,3.0,40.627605,-73.94175,apartment
"1060 E  39th St, Brooklyn, NY 11210",11210,739000,1284,3,3.0,40.631004,-73.93908,single-family home
"625 E  24th St, Brooklyn, NY 11210",11210,1999000,4116,6,4.0,40.635426,-73.95404,single-family home
"3220 Avenue H #1A, Brooklyn, NY 11210",11210,314000,800,1,1.0,40.62569,-73.94592,coop
"2113 Kings Highway UNIT 2B, Brooklyn, NY 11210",11210,399999,2360,1,1.0,40.61144,-73.952034,condo
"740 E  32nd St #C7, Brooklyn, NY 11210",11210,258000,670,1,1.0,40.632984,-73.94603,coop
"2615 Avenue O #2J, Brooklyn, NY 11210",11210,326888,800,2,1.0,40.61417,-73.9479,coop
"1253 E  35th St, Brooklyn, NY 11210",11210,899000,2160,0,3.0,40.623566,-73.9411,multi-family
"1362 E  31st St, Brooklyn, NY 11210",11210,2850000,5040,4,6.0,40.618225,-73.944534,single-family home
"970 E  29th St, Brooklyn, NY 11210",11210,1620000,2916,8,5.0,40.627342,-73.94828,multi-family
"3523 Avenue I, Brooklyn, NY 11210",11210,1299000,2400,0,5.0,40.62989,-73.941696,multi-family
"1133 E  22nd St, Brooklyn, NY 11210",11210,1695000,4000,4,4.0,40.624447,-73.95386,single-family home
"2515 Glenwood Rd UNIT 3J, Brooklyn, NY 11210",11210,179000,650,0,1.0,40.633793,-73.95235,coop
"2675 Bedford Ave, Brooklyn, NY 11210",11210,1388000,1200,4,4.0,40.637707,-73.9534,multi-family
"2035 New York Ave, Brooklyn, NY 11210",11210,780000,1146,2,2.0,40.62291,-73.94294,single-family home
"Address Not Disclosed, Brooklyn, NY 11210",11210,780000,1146,2,2.0,40.62769,-73.94657,single-family home
"1004 E  21st St, Brooklyn, NY 11210",11210,1699000,3068,6,4.0,40.629025,-73.95625,multi-family
"1141 E  26th St, Brooklyn, NY 11210",11210,1499999,2760,6,4.0,40.622963,-73.94972,multi-family
"2611 Avenue I, Brooklyn, NY 11210",11210,535000,1152,3,1.0,40.629044,-73.95065,single-family home
"2024 Avenue L, Brooklyn, NY 11210",11210,2700000,4400,7,5.0,40.620792,-73.95462,multi-family
"1510 E  22nd St, Brooklyn, NY 11210",11210,999000,1290,3,2.0,40.615005,-73.95256,single-family home
"2519 Avenue K, Brooklyn, NY 11210",11210,1990000,2800,4,5.0,40.624187,-73.95052,single-family home
"2615 Avenue O #3L, Brooklyn, NY 11210",11210,199000,625,1,1.0,40.61439,-73.94777,coop
"858 E  26th St, Brooklyn, NY 11210",11210,1699000,4000,6,2.0,40.629696,-73.95157,multi-family
"1733 Albany Ave, Brooklyn, NY 11210",11210,729000,1274,3,3.0,40.630943,-73.93655,single-family home
"1422 Flatbush Avenue, Brooklyn, NY 11210",11210,2399000,11300,21,10.0,40.63588,-73.95141,multi-family
"428 Beach 131st St, Far Rockaway, NY 11694",11694,1349000,1292,4,4.0,40.578148,-73.850945,single-family home
"99-50 62nd Drive, Rego Park, NY 11374",11374,998000,1863,3,2.0,40.73398,-73.85575,single-family home
"167-10 Crocheron Avenue UNIT 3-0, Flushing, NY 11358",11358,330000,1065,1,1.0,40.762592,-73.7985,coop
"4815 11th St #5F, Long Island City, NY 11101",11101,1100000,817,1,1.0,40.742985,-73.95094,condo
"37-31 73 UNIT 4B, Jackson Heights, NY 11372",11372,395000,770,1,1.0,40.748165,-73.89244,coop
"92-30 56th Ave #3G, Elmhurst, NY 11373",11373,319000,875,1,1.0,40.736607,-73.869026,coop
"164 Beach 101st Street UNIT 15A, Far Rockaway, NY 11694",11694,568000,1253,2,3.0,40.582634,-73.82075,condo
"10441 214th St, Jamaica, NY 11429",11429,699000,1402,4,3.0,40.710777,-73.7442,single-family home
"141-18 79 Avenue UNIT 1F, Queens, NY 11367",11367,338000,720,1,1.0,40.71812,-73.81914,coop
"104-41 214th Street, Queens Village, NY 11429",11429,699000,1402,4,3.0,40.710777,-73.7442,single-family home
"25-14 31st Ave  #6A, Astoria, NY 11106",11106,620000,750,1,1.0,40.765244,-73.926155,condo
"2532 48th St, Long Island City, NY 11103",11103,1438000,2620,4,3.0,40.76421,-73.90625,multi-family
"18-35 Corporal Kennedy Street UNIT 3F, Bayside, NY 11360",11360,419000,1200,2,2.0,40.780914,-73.78388,coop
"44-20 Douglaston Parkway UNIT 7 F G, Little Neck, NY 11363",11363,588000,1200,2,2.0,40.76598,-73.74531,coop
"18-15 215 Street UNIT 7L, Bayside, NY 11360",11360,350000,650,1,1.0,40.783985,-73.77809,coop
"3030 47th St, Long Island City, NY 11103",11103,999000,1330,3,2.0,40.760597,-73.91016,townhouse
"37-31 73rd St #9H, Jackson Heights, NY 11372",11372,269000,540,0,1.0,40.748165,-73.89244,coop
"5-09 48th Ave  #4-J, Long Island City, NY 11101",11101,725000,503,0,1.0,40.7446,-73.9551,condo
"25-32 48th Street, Astoria, NY 11103",11103,1438000,2800,4,3.0,40.764175,-73.906166,multi-family
"4-74 48th Ave  #21C, Long Island City, NY 11109",11109,545000,800,1,1.0,40.7442,-73.9568,apartment
"121 Pacific St   #A3C, Brooklyn, NY 11201",11201,575000,645,1,1.0,40.6903,-73.9956,coop
"205 Water St #7B, Brooklyn, NY 11201",11201,3285000,1641,3,2.0,40.70341,-73.98583,condo
"37 Bridge St #3D, Brooklyn, NY 11201",11201,1135000,886,1,1.0,40.703457,-73.98435,condo
"9 Dekalb Ave  #54H, Brooklyn, NY 11201",11201,1565000,792,1,1.0,40.6907,-73.9823,condo
"9 Dekalb Ave  #89N, Brooklyn, NY 11201",11201,6200000,2432,4,5.0,40.6907,-73.9823,condo
"9 Dekalb Ave  #56F, Brooklyn, NY 11201",11201,3550000,1930,3,4.0,40.6907,-73.9823,condo
"265 State St #1103, Brooklyn, NY 11201",11201,985000,763,1,1.0,40.689423,-73.98809,condo
"1 City Poin #50C, Brooklyn, NY 11201",11201,3050000,1455,3,3.0,40.6918,-73.983,apartment
"88 Joralemon St, Brooklyn, NY 11201",11201,5300000,4200,6,5.0,40.693195,-73.99619,multi-family
"206 Front St   #4D, Brooklyn, NY 11201",11201,980000,752,1,1.0,40.7021,-73.984,condo
"115 York St   #15H, Brooklyn, NY 11201",11201,1250000,740,1,1.0,40.701935,-73.985725,condo
"96 Schermerhorn St #3F, Brooklyn, NY 11201",11201,1125000,935,2,1.0,40.690285,-73.99022,coop
"233 Court St #4, Brooklyn, NY 11201",11201,1695000,1200,2,2.0,40.68598,-73.99382,coop
"100 Jay St #9H, Brooklyn, NY 11201",11201,975000,801,1,1.0,40.701817,-73.986916,condo
"24 Remsen St #1, Brooklyn, NY 11201",11201,4250000,2185,4,3.0,40.69477,-73.99767,condo
"100 Jay St #18D, Brooklyn, NY 11201",11201,795000,557,0,1.0,40.701817,-73.986916,condo
"70 Washington St #12A, Brooklyn, NY 11201",11201,1730000,1342,1,2.0,40.702248,-73.98973,condo
"20A Plan in Quay Tower, Brooklyn, NY 11201",11201,5350000,2487,4,4.0,40.69277,-74.00053,condo
"85 Livingston St   #5L, Brooklyn, NY 11201",11201,355000,565,0,1.0,40.6917,-73.9906,coop
"132 Remsen St #12, Brooklyn, NY 11201",11201,1263000,855,1,1.0,40.69355,-73.99353,condo
"11D Plan in Quay Tower, Brooklyn, NY 11201",11201,2250000,1441,2,3.0,40.69277,-74.00053,condo
"161 Remsen St #4B, Brooklyn, NY 11201",11201,635000,700,1,1.0,40.693474,-73.99189,coop
"145 Hicks St #B64, Brooklyn, NY 11201",11201,925000,900,1,1.0,40.697086,-73.9945,coop
"11 Hoyt St   #40C, Brooklyn, NY 11201",11201,1235000,712,1,1.0,40.6898,-73.985,condo
"9 Dekalb Ave  #58D, Brooklyn, NY 11201",11201,1540000,880,1,1.0,40.6907,-73.9823,condo
"9 Dekalb Ave  #55C, Brooklyn, NY 11201",11201,965000,574,0,1.0,40.6907,-73.9823,condo
"730 E  82nd St, Brooklyn, NY 11236",11236,999000,2760,6,5.0,40.6373,-73.913086,multi-family
"234 Dorset Street, Brooklyn, NY 11236",11236,665000,1523,3,2.0,40.646454,-73.91935,multi-family
